Model,Price,Brand,Mileage,Year,Fuel
Mehran   VX,90000,Suzuki,131000,2006,Petrol
Yaris   ATIV X CVT 1.5,4550000,Toyota,32000,2021,Petrol
Margalla,4250000,Suzuki,140235,1990,CNG
Alto   F,1590000,Suzuki,120000,2017,Petrol
V2   VCT-i,1550000,FAW,55000,2018,Petrol
Khyber   GA,780000,Suzuki,79986,1990,Petrol
Sportage   AWD,800000,KIA,32000,2021,Petrol
Hilux   Revo V Automatic 2.8,11800000,Toyota,45000,2020,Diesel
Land Cruiser   ZX,3900000,Toyota,84000,2015,Petrol
Cayenne   Hybrid,18500000,Porsche,51678,2012,Petrol
Yaris   GLI CVT 1.3,39250000,Toyota,36000,2020,Petrol
Civic   Oriel 1.8 i-VTEC CVT,540000,Honda,60000,2018,Petrol
Vitz   F Limited 1.0,300000,Toyota,92000,2014,Petrol
Civic   Oriel 1.8 i-VTEC CVT,690000,Honda,44000,2021,Petrol
Civic   Turbo 1.5 VTEC CVT,69950000,Honda,35000,2020,Petrol
City   1.3 i-VTEC,2680000,Honda,113000,2015,Petrol
Swift   DLX 1.3 Navigation,2450000,Suzuki,64000,2019,Petrol
HS   Trophy,730000,MG,1040,2022,Petrol
Corolla,360000,Toyota,85000,2017,Petrol
Karvaan,1990000,Changan,84000,2019,Petrol
Cultus   EURO II,140000,Suzuki,121000,2014,Petrol
Premio   X 1.8,460000,Toyota,85000,2009,Petrol
Alto   VP,3450000,Suzuki,8000,2019,Petrol
Corolla,320000,Toyota,98000,2006,Petrol
Corolla   LX Limited 1.3,200000,Toyota,150000,1994,Petrol
Alto   VXR,60000,Suzuki,100000,2003,Petrol
Cappuccino   0.7,1530000,Suzuki,63000,1992,Petrol
Wagon R   FX Limited,2650000,Suzuki,73500,2013,Petrol
Prius,450000,Toyota,222000,2011,Petrol
Hijet   Special,2620000,Daihatsu,241000,2018,Petrol
Swift   GLX CVT,4590000,Suzuki,19000,2022,Petrol
Corolla   Altis X Automatic 1.6,580000,Toyota,11500,2021,Petrol
Mira   G SA III,36750000,Daihatsu,18000,2019,Petrol
City   Aspire 1.5 i-VTEC,39950000,Honda,19000,2020,Petrol
Mira   X,32950000,Daihatsu,12000,2018,Petrol
H6   HEV,13200000,Haval,202,2023,Hybrid
Sportage   FWD,730000,KIA,29000,2021,Petrol
BJ40   Exclusive,11200000,BAIC,5,2023,Petrol
Civic   1.5 RS Turbo,780000,Honda,40000,2021,Petrol
Alto   VXL AGS,28250000,Suzuki,15000,2021,Petrol
Land Cruiser   ZX 60th Black Leather Selection,2600000,Toyota,79000,2010,Petrol
Jolion   1.5T,910000,Haval,5,2023,Petrol
City   1.5L ASPIRE CVT,5450000,Honda,19500,2022,Petrol
Jolion   1.5T,910000,Haval,5,2023,Petrol
Rover Vogue   P400e,500000,Range,50000,2018,Petrol
Civic   Oriel 1.8 i-VTEC CVT,60750000,Honda,50150,2019,Petrol
Jolion   1.5T,910000,Haval,1,2023,Petrol
Corolla Axio   G,350000,Toyota,10000,2007,Petrol
Corolla   GLi 1.3 VVTi,410000,Toyota,143000,2018,Petrol
Mehran   VX Euro II,910000,Suzuki,70000,2016,Petrol
City   Aspire Prosmatec 1.5 i-VTEC,4270000,Honda,45600,2019,Petrol
Tucson   AWD A/T Ultimate,8850000,Hyundai,156,2023,Petrol
Corolla   Altis Automatic 1.6,390000,Toyota,100000,2015,Petrol
Hijet   Special,1170000,Daihatsu,85000,2010,Petrol
Fit   Shuttle Hybrid 1.3,28250000,Honda,185000,2012,Hybrid
City 5th Generation  1.5 i-VTEC Prosmatec,36750000,Honda,71500,2017,Petrol
Corolla   Altis X Automatic 1.6 Special Edition,65950000,Toyota,6000,2022,Petrol
Mehran   VX Euro II Limited Edition,8950000,Suzuki,95000,2015,Petrol
Civic   Oriel 1.8 i-VTEC CVT,63850000,Honda,43500,2020,Petrol
City   Aspire 1.3 i-VTEC,3050000,Honda,91000,2016,Petrol
Passo   X,240000,Toyota,102300,2012,Petrol
Every Wagon,200000,Suzuki,70000,2017,Petrol
City 5th Generation  1.3 i-VTEC,31110000,Honda,192563,2015,Petrol
Mehran   VXR (CNG),7550000,Suzuki,100000,2012,Petrol
Prius   S Touring Selection 1.8,4250000,Toyota,160000,2011,Petrol
Sportage   AWD,860000,KIA,12500,2022,Petrol
Cultus   VXR,7590000,Suzuki,125000,2007,Petrol
Prius   S Standard Package 1.5,24950000,Toyota,99000,2007,Petrol
Corolla   Altis X Automatic 1.6 Special Edition,690000,Toyota,1,2022,Petrol
e-tron   50 Quattro 230 kW,29500000,Audi,10000,2022,Electric
Tiggo 8 Pro   1.6 DEX Plus,10600000,Chery,1,2023,Petrol
Corolla Axio   Hybrid 1.5,6250000,Toyota,63000,2017,Petrol
Santro   Club GV,1190000,Hyundai,160000,2008,Petrol
Aqua   G,340000,Toyota,86700,2017,Hybrid
Corolla   Altis Grande CVT-i 1.8,44750000,Toyota,95200,2016,Petrol
Mehran   VX,1950000,Suzuki,15880,1989,Petrol
Corolla   GLi Automatic 1.3 VVTi,43750000,Toyota,114000,2018,Petrol
Mehran   VX,640000,Suzuki,45000,2005,Petrol
Alsvin   1.5L DCT Lumiere,3980000,Changan,35000,2022,Petrol
Oshan X7   FutureSense,860000,Changan,10,2023,Petrol
Corolla   GLi 1.3 VVTi,270000,Toyota,150000,2014,Petrol
Civic   VTi Oriel 1.8 i-VTEC,2250000,Honda,170000,2008,Petrol
Civic   Oriel 1.8 i-VTEC CVT,460000,Honda,67000,2017,Petrol
Navara   2.5 SE,270000,Nissan,155800,2009,Diesel
Vitz   F 1.0,380000,Toyota,32000,2017,Petrol
Bolan   VX (CNG),750000,Suzuki,94000,2009,Petrol
Sunny,430000,Nissan,100000,1987,Petrol
Corolla Fielder   Hybrid G,440000,Toyota,97000,2014,Petrol
Wagon R   VXL,3450000,Suzuki,17000,2023,Petrol
Corolla Indus  GLi 1.6,1850000,Toyota,123,2002,CNG
City   Aspire Prosmatec 1.5 i-VTEC,270000,Honda,152000,2014,Petrol
City   i-DSI,160000,Honda,215000,2006,Petrol
Alto   VXR,8250000,Suzuki,86000,2007,Petrol
City 6th Generation  1.2L M/T,440000,Honda,27000,2021,Petrol
City 5th Generation  Aspire Prosmatec 1.5 i-VTEC,3850000,Honda,109000,2018,Petrol
C-HR   G,880000,Toyota,55000,2017,Hybrid
Tucson   AWD A/T Ultimate,90790000,Hyundai,1,2023,Petrol
Corolla   Altis Automatic 1.6,4230000,Toyota,52462,2017,Petrol
Alto   VXR,23850000,Suzuki,38000,2021,Petrol
City 5th Generation  Aspire Prosmatec 1.5 i-VTEC,390000,Honda,55000,2018,Petrol
Corolla   XLi VVTi,2270000,Toyota,89000,2013,Petrol
HS   1.5 Turbo,850000,MG,4000,2023,Petrol
Passo   X,2820000,Toyota,65000,2014,Petrol
Land Cruiser   ZX Gasoline 3.5L,99800000,Toyota,100,2022,Petrol
Prius,5250000,Toyota,125000,2019,Hybrid
City 5th Generation  1.3 i-VTEC Prosmatec,3250000,Honda,135000,2016,Petrol
Civic   Oriel 1.8 i-VTEC CVT,55150000,Honda,56500,2018,Petrol
Passo   G 1.0,1880000,Toyota,165000,2009,Petrol
City   i-DSI,1620000,Honda,200000,2006,Petrol
Sunny,320000,Nissan,400000,1986,Petrol
City   i-VTEC,24950000,Honda,110000,2013,Petrol
Cuore   CX Ecomatic,810000,Daihatsu,132000,2005,Petrol
City   1.3 i-VTEC Prosmatec,22950000,Honda,160231,2009,Petrol
Cuore   CX Eco,790000,Daihatsu,169502,2006,Petrol
Prius,670000,Toyota,145000,2017,Hybrid
City 5th Generation  1.3 i-VTEC,35850000,Honda,87000,2019,Petrol
Corolla   GLi Automatic 1.3 VVTi,3950000,Toyota,92000,2017,Petrol
Stella,13750000,Subaru,75460,2007,Petrol
Alsvin   1.5L DCT Lumiere,3850000,Changan,42000,2021,Petrol
Vezel,4250000,Honda,130100,2014,Hybrid
Yaris   GLI MT 1.3,370000,Toyota,27000,2021,Petrol
Glory 580   1.8 CVT,5880000,DFSK,89000,2020,Petrol
Corolla   Altis 1.6 X CVT-i,480000,Toyota,68153,2018,Petrol
Vezel   Hybrid Z,630000,Honda,89300,2016,Hybrid
Swift   DLX 1.3,2240000,Suzuki,96000,2014,Petrol
Benz C Class   C63 AMG,980000,Mercedes,82000,2012,Petrol
C-HR   G-LED,910000,Toyota,16000,2018,Hybrid
Cultus   VXL,33650000,Suzuki,42000,2021,Petrol
Corolla   Altis Grande X CVT-i 1.8 Beige Interior,6850000,Toyota,18000,2021,Petrol
Pajero   Exceed 2.5D,130000,Mitsubishi,185,1986,Diesel
Alto   VXR,2450000,Suzuki,30000,2022,Petrol
Vitz   F 1.0,2550000,Toyota,82000,2013,Petrol
Ravi,1550000,Suzuki,50000,2019,Petrol
Cultus   VXR,340000,Suzuki,13463,2021,Petrol
Sunny,100000,Nissan,200000,1993,Petrol
Corolla   Altis Cruisetronic 1.6,3350000,Toyota,180000,2014,Petrol
Cultus   VXR,250000,Suzuki,153000,2018,Petrol
Cultus   VXL,830000,Suzuki,67000,2007,Petrol
Vitz   F 1.0,360000,Toyota,3500,2017,Petrol
Alto   VXR,24490000,Suzuki,15500,2020,Petrol
Mehran   VX,520000,Suzuki,100000,2004,Petrol
Mehran   VX Euro II Limited Edition,960000,Suzuki,110000,2014,Petrol
Corolla   GLi Automatic 1.3 VVTi,4930000,Toyota,65280,2020,Petrol
Cultus   VXR,790000,Suzuki,130000,2007,Petrol
Mehran   VXR Euro II,12250000,Suzuki,86000,2018,Petrol
Swift   DLX 1.3 Navigation,260000,Suzuki,54000,2019,Petrol
Note   MEDALIST,4050000,Nissan,46000,2017,Hybrid
Mehran   VXR,970000,Suzuki,16730,2012,Petrol
Prius   G Touring Selection Leather Package 1.8,3850000,Toyota,144000,2010,Hybrid
Alto   VXR,23750000,Suzuki,36000,2021,Petrol
Corolla   Altis Automatic 1.6,4550000,Toyota,71000,2018,Petrol
Civic Eagle Eye  EXi,1450000,Honda,60000,2005,CNG
Civic   Oriel 1.8 i-VTEC CVT,4690000,Honda,72000,2016,Petrol
86,5250000,Toyota,125,1984,Petrol
Corolla   Altis X Automatic 1.6 Special Edition,75610000,Toyota,100,2023,Petrol
Prado 120 Series  TX Limited 2.7,1100000,Toyota,119134,2008,Petrol
Prado   TX Limited 2.7,2700000,Toyota,52000,2017,Petrol
Corolla   Altis X Automatic 1.6,5950000,Toyota,17000,2022,Petrol
Land Cruiser   79 Series 30th Anniversary,1300000,Toyota,40000,2014,Petrol
Land Cruiser   VX Limited 4.7,12500000,Toyota,96289,2003,Petrol
Civic,90000,Honda,190000,1992,Petrol
Swift   GLX CVT,460000,Suzuki,29223,2022,Petrol
Corolla   Altis Grande X CVT-i 1.8 Black Interior,690000,Toyota,34500,2021,Petrol
Sportage   AWD,830000,KIA,25500,2022,Petrol
Ek Wagon   M,3650000,Mitsubishi,18000,2019,Petrol
Mehran   VX,530000,Suzuki,150000,2006,Petrol
Vitz   F 1.0,310000,Toyota,130000,2015,Petrol
Prius   S Touring Selection,6150000,Toyota,104000,2016,Petrol
Corolla   GLi Automatic 1.3 VVTi,3650000,Toyota,136000,2016,Petrol
Mira   X,3490000,Daihatsu,42200,2019,Petrol
Benz C Class   C180,230000,Mercedes,190000,2003,Petrol
Civic Rebirth  VTi Prosmatec 1.8 i-VTEC,31250000,Honda,90000,2014,Petrol
Bolan   VX Euro II,1690000,Suzuki,75000,2021,Petrol
Alto   VXR,25750000,Suzuki,2575,2022,Petrol
Civic Rebirth  VTi Prosmatec 1.8 i-VTEC,35250000,Honda,87000,2015,Petrol
Cultus   VXR,850000,Suzuki,60000,2007,Petrol
Corolla   Altis 1.6 X CVT-i,690000,Toyota,10,2023,Petrol
Corolla Axio   G Kurashiko,24750000,Toyota,165000,2006,Petrol
Ravi,50000,Suzuki,60000,2008,Petrol
Mehran   VX,470000,Suzuki,10420,2003,Petrol
City 5th Generation  1.3 i-VTEC,3510000,Honda,68000,2018,Petrol
Corolla   Altis X Automatic 1.6,4950000,Toyota,39000,2021,Petrol
City   1.5 i-VTEC,4150000,Honda,21500,2020,Petrol
Camry XV40  Up-Spec Automatic 2.4,3050000,Toyota,358,2006,Petrol
Alto   F,300000,Suzuki,88000,2016,Petrol
Corolla   Altis Automatic 1.6,4250000,Toyota,85000,2017,Petrol
Cuore   CX,8250000,Daihatsu,119000,2001,Petrol
City   i-DSI,1420000,Honda,25000,2006,Petrol
Corolla   GLi Automatic Limited Edition 1.6 VVTi,2950000,Toyota,93000,2013,Petrol
Corolla   Altis SR Cruisetronic 1.8,2750000,Toyota,200000,2009,Petrol
Wagon R,3650000,Suzuki,109000,2018,Hybrid
Aqua   S,42750000,Toyota,67528,2016,Hybrid
Wagon R   Hybrid FX,41250000,Suzuki,9067,2021,Hybrid
Corolla   XLi VVTi,2090000,Toyota,198000,2010,Petrol
Corolla   XLi VVTi Ecotec,2750000,Toyota,72000,2011,Petrol
LX Series   LX570,63500000,Lexus,83000,2016,Petrol
Mehran   VXR Euro II,1220000,Suzuki,87000,2017,Petrol
Fortuner   2.8 Sigma 4,18600000,Toyota,4800,2022,Diesel
Land Cruiser   GXR 3.5L,95500000,Toyota,80,2021,Petrol
Corolla   GLi 1.3 VVTi,300000,Toyota,100000,2015,Petrol
Alto   VXR,620000,Suzuki,140000,2006,Petrol
Corolla   Altis Grande CVT-i 1.8,6620000,Toyota,27800,2020,Petrol
Alsvin   1.5L DCT Lumiere,3950000,Changan,38000,2021,Petrol
Civic Rebirth  VTi Oriel Prosmatec 1.8 i-VTEC,3950000,Honda,63000,2013,Petrol
Swift   DLX Automatic 1.3,340000,Suzuki,6000,2012,Petrol
City   Aspire Prosmatec 1.5 i-VTEC,380000,Honda,55000,2018,Petrol
Civic   Oriel 1.8 i-VTEC CVT,5890000,Honda,35000,2018,Petrol
Cultus   EURO II,150000,Suzuki,109000,2015,Petrol
Civic Rebirth  VTi Oriel Prosmatec 1.8 i-VTEC,440000,Honda,44000,2015,Petrol
Prius   G Touring Selection 1.8,380000,Toyota,140000,2010,Petrol
Wagon R   VXL,23450000,Suzuki,74000,2018,Petrol
Mehran   VXR (CNG),520000,Suzuki,933011,2003,Petrol
Passo   X Kutsurogi,220000,Toyota,66230,2013,Petrol
Passo   X L Package,270000,Toyota,102000,2015,Petrol
Wagon R   VXL,1980000,Suzuki,156000,2017,Petrol
BR-V   i-VTEC S,560000,Honda,15000,2019,Petrol
Mehran   VXR,3750000,Suzuki,200000,2003,Petrol
Yaris   ATIV X CVT 1.5,4650000,Toyota,22000,2020,Petrol
Cultus   VXR,80000,Suzuki,50000,2006,Petrol
Alto   VXR (CNG),870000,Suzuki,150000,2005,Petrol
Cultus   EURO II,1540000,Suzuki,90000,2014,Petrol
Glory 580   Pro,5650000,DFSK,21000,2021,Petrol
Benz E Class 3rd (W211) Generation  E200,450000,Mercedes,130000,2002,Petrol
Benz E Class 4th (W212) Generation  E250 Avantgarde,1200000,Mercedes,44000,2012,Petrol
Civic   1.5 RS Turbo,9750000,Honda,12000,2022,Petrol
HS   Trophy,780000,MG,4000,2022,Petrol
Fortuner   2.8 Sigma 4,18800000,Toyota,4000,2022,Diesel
Corolla   Altis Grande X CVT-i 1.8 Beige Interior,7490000,Toyota,1500,2022,Petrol
City   1.3 i-VTEC Prosmatec,420000,Honda,123,2019,Petrol
City 5th Generation  1.5 i-VTEC,320000,Honda,77000,2017,Petrol
Vezel   Hybrid RS Honda Sensing,89750000,Honda,82700,2018,Petrol
Benz E Class   E200,48750000,Mercedes,205000,2005,Petrol
Pajero Mini   Limited,23750000,Mitsubishi,62000,2010,Petrol
Corolla 9th Generation  SE Saloon,1620000,Toyota,10,2004,Petrol
Mehran   VX,840000,Suzuki,81000,2008,Petrol
BR-V   i-VTEC S,42950000,Honda,50000,2019,Petrol
Civic   VTi Oriel Prosmatec 1.8 i-VTEC,310000,Honda,147000,2012,Petrol
Mehran   VX (CNG),550000,Suzuki,123,2000,Petrol
Vitz   F 1.0,1650000,Toyota,170000,1999,Petrol
Wagon R   FX Limited,1990000,Suzuki,140000,2015,Petrol
Alto   VXR,2420000,Suzuki,47000,2022,Petrol
Bolan   VX,3750000,Suzuki,200000,1999,Petrol
City 5th Generation  Aspire Prosmatec 1.5 i-VTEC,4350000,Honda,52000,2020,Petrol
Bolan   VX Euro II,1910000,Suzuki,1,2023,Petrol
Alto   ECO-S,23750000,Suzuki,90000,2014,Petrol
Civic Reborn  VTi Oriel 1.8 i-VTEC,180000,Honda,100000,2007,Petrol
Corolla   XLi VVTi Limited Edition,22750000,Toyota,185000,2013,Petrol
Ravi   Euro II,1490000,Suzuki,25500,2019,Petrol
Alto   VX,22850000,Suzuki,40000,2021,Petrol
Corolla Fielder   Hybrid G  WB,600000,Toyota,101000,2017,Petrol
Vitz   F M Package 1.0,29750000,Toyota,80000,2014,Petrol
Cuore,9250000,Daihatsu,1000,2010,Petrol
Corolla   GLi 1.3 VVTi,360000,Toyota,65600,2016,Petrol
Cultus   VXL,60000,Suzuki,78000,2003,Petrol
Corolla   GLi Automatic 1.3 VVTi,450000,Toyota,65000,2018,Petrol
Mehran   VXR Euro II,14250000,Suzuki,47000,2017,Petrol
Land Cruiser   AX G Selection,2600000,Toyota,130000,2011,Petrol
City 5th Generation  1.3 i-VTEC Prosmatec,3550000,Honda,58000,2018,Petrol
Vitz,450000,Toyota,33000,2019,Petrol
Glory 580   Pro,5650000,DFSK,19700,2021,Petrol
Jimny,520000,Suzuki,27000,2018,Petrol
Jimny,400000,Suzuki,66000,2014,Petrol
Alto   VXR,1050000,Suzuki,163000,2009,Petrol
Picanto   1.0 AT,270000,KIA,71000,2021,Petrol
Corolla   Altis Grande X CVT-i 1.8 Black Interior,7350000,Toyota,33000,2022,Petrol
Hiace   TRH 224,880000,Toyota,165000,2017,Petrol
Corolla   Altis Automatic 1.6,490000,Toyota,53000,2019,Petrol
Tucson   AWD A/T Ultimate,910000,Hyundai,40,2023,Petrol
Vitz   U 1.0,2350000,Toyota,115000,2010,Petrol
Corolla   Altis 1.6 X CVT-i,640000,Toyota,7000,2022,Petrol
Mira   X,1490000,Daihatsu,120000,2006,Petrol
Swift   GLX CVT,4640000,Suzuki,16200,2022,Petrol
Fortuner   2.8 Sigma 4,12700000,Toyota,81500,2018,Diesel
Cultus   Limited Edition,1550000,Suzuki,49000,2017,Petrol
Mehran   VX (CNG),450000,Suzuki,90000,2003,Petrol
Yaris   ATIV X CVT 1.5,40950000,Toyota,20000,2021,Petrol
Life   C,160000,Honda,93000,2009,Petrol
Alto   VXR,6650000,Suzuki,180000,2007,Petrol
Civic   VTi Oriel Prosmatec 1.8 i-VTEC,3350000,Honda,125000,2013,Petrol
HS   1.5 Turbo,7150000,MG,14000,2021,Petrol
City   1.3 i-VTEC Prosmatec,2950000,Honda,89000,2016,Petrol
Corolla   Altis Automatic 1.6,4550000,Toyota,113000,2018,Petrol
Land Cruiser   RKR,240000,Toyota,132000,1987,Petrol
Alto   X,3650000,Suzuki,132000,2019,Hybrid
Swift   DLX 1.3 Navigation,2850000,Suzuki,52000,2021,Petrol
Karvaan   Base Model 1.0,2350000,Changan,26000,2021,Petrol
Alto   VXL AGS,2550000,Suzuki,30000,2021,Petrol
Alto   L,320000,Suzuki,20000,2019,Petrol
Vitz   F 1.0,42750000,Toyota,109000,2018,Petrol
Yaris   ATIV CVT 1.3,44750000,Toyota,25000,2021,Petrol
Mira   X Limited Smart Drive Package,17750000,Daihatsu,164000,2007,Petrol
Benz C Class   C63 AMG,13500000,Mercedes,51000,2010,Petrol
Alto   ECO-S,2190000,Suzuki,86323,2014,Petrol
Alto   VXR (CNG),6750000,Suzuki,789,2007,Petrol
Liana   LXi Sport,1170000,Suzuki,129000,2006,Petrol
Vitz   F Limited 1.0,3320000,Toyota,67000,2014,Petrol
Prius   G 1.5,330000,Toyota,150000,2009,Hybrid
Bolan   VX Euro II,16250000,Suzuki,10894,2019,Petrol
Wagon R   VXL,23150000,Suzuki,136000,2018,Petrol
Khyber   GA,410000,Suzuki,200000,1995,Petrol
Sportage   AWD,710000,KIA,33000,2020,Petrol
Civic Rebirth  VTi Oriel Prosmatec 1.8 i-VTEC,37750000,Honda,120000,2015,Petrol
City 5th Generation  1.3 i-VTEC,3630000,Honda,65685,2019,Petrol
Saga   1.3L R3 A/T,290000,Proton,88800,2021,Petrol
Mira   ES,2150000,Daihatsu,99000,2017,Petrol
Cultus   VXR (CNG),80000,Suzuki,60000,2005,Petrol
Swift,210000,Suzuki,135000,2017,Petrol
Alto   VXR,780000,Suzuki,98000,2006,Petrol
Corolla   GLi 1.3 VVTi Special Edition,450000,Toyota,57000,2020,Petrol
Corolla   XLi VVTi,24750000,Toyota,175000,2014,Petrol
Dayz Highway Star,2750000,Nissan,29000,2015,Petrol
Corolla   Altis Grande X CVT-i 1.8 Black Interior,740000,Toyota,32000,2022,Petrol
Civic,20000,Honda,200000,1984,Petrol
Aqua   G LED Soft Leather Selection,34750000,Toyota,150000,2014,Hybrid
Civic   Oriel 1.8 i-VTEC CVT,57950000,Honda,46000,2019,Petrol
Prado   TZ 3.4,440000,Toyota,152000,1997,Petrol
Glory 580   Pro,5590000,DFSK,21448,2022,Petrol
Cultus   VXL,36490000,Suzuki,11850,2021,Petrol
Fit   1.5 Hybrid Base Grade,41750000,Honda,116000,2015,Hybrid
Move   X SA 2,330000,Daihatsu,46000,2019,Petrol
Corolla   GLi Automatic 1.6 VVTi,28750000,Toyota,169000,2013,Petrol
Hustler   G,31750000,Suzuki,31500,2019,Petrol
Corolla   Altis Cruisetronic 1.8,24250000,Toyota,165000,2008,Petrol
Jimny   JLDX,2650000,Suzuki,152000,1998,Petrol
Move Conte,1840000,Daihatsu,76000,2013,Petrol
Alto   VXR (CNG),1160000,Suzuki,68300,2010,Petrol
Karvaan   Plus,140000,Changan,26000,2021,Petrol
Cultus   EURO II,1290000,Suzuki,135000,2014,Petrol
City   i-DSI,17850000,Honda,170000,2005,Petrol
Bolan   Cargo Van Euro ll,850000,Suzuki,68000,2015,Petrol
Alto   VXR,2220000,Suzuki,38000,2021,Petrol
Civic   Oriel 1.8 i-VTEC CVT,5150000,Honda,117000,2017,Petrol
Vitz   F 1.0,3080000,Toyota,140000,2014,Petrol
Corolla   XLi VVTi,240000,Toyota,133500,2013,Petrol
Cultus   Limited Edition,1650000,Suzuki,93300,2016,Petrol
Alsvin   1.5L DCT Lumiere,390000,Changan,27500,2021,Petrol
Ravi   Euro II,580000,Suzuki,120000,2011,Petrol
Mehran   VXR Euro II,100000,Suzuki,76000,2015,Petrol
Corolla   GLi Automatic 1.3 VVTi,3920000,Toyota,85000,2016,Petrol
City   1.5L ASPIRE CVT,5150000,Honda,28000,2022,Petrol
City 5th Generation  1.3 i-VTEC,3250000,Honda,67000,2018,Petrol
Civic   Oriel 1.8 i-VTEC CVT,630000,Honda,22000,2020,Petrol
Civic   Oriel 1.8 i-VTEC CVT,5890000,Honda,80000,2019,Petrol
Land Cruiser   AX G Selection,4600000,Toyota,32755,2018,Petrol
Sienta,670000,Toyota,54437,2018,Hybrid
Mira,370000,Daihatsu,4780,2020,Petrol
Mira,370000,Daihatsu,1311,2020,Petrol
Passo   X,2320000,Toyota,46000,2012,Petrol
Civic   Oriel 1.8 i-VTEC CVT,6450000,Honda,40000,2021,Petrol
Kicks   XV Premium,10500000,Nissan,13187,2021,Hybrid
Corolla   XLi VVTi,3050000,Toyota,130000,2016,Petrol
BR-V   i-VTEC S,620000,Honda,1,2023,Petrol
Civic   Turbo 1.5 VTEC CVT,52750000,Honda,130000,2016,Petrol
Hilux   Revo V Automatic 2.8,15300000,Toyota,30,2023,Diesel
Model 3   Long Range,21300000,Tesla,14000,2020,Electric
Prius   G Touring Selection 1.5,350000,Toyota,228000,2007,Petrol
Prius,28750000,Toyota,160000,2010,Hybrid
FX,250000,Suzuki,100000,1987,Petrol
Mehran   VX Euro II,950000,Suzuki,100000,2016,Petrol
Glory 580   Pro,570000,DFSK,17000,2021,Petrol
Corolla   Altis Grande CVT-i 1.8,600000,Toyota,38500,2020,Petrol
Corolla Indus  2.0D,7750000,Toyota,475000,2002,Diesel
Mehran   VX Euro II,940000,Suzuki,55000,2013,Petrol
Wagon R   VXL,2350000,Suzuki,68000,2019,Petrol
Civic   VTi Automatic 1.6,120000,Honda,120000,2000,Petrol
Allure,6850000,Peugeot,19900,2008,Petrol
Alto   VXL AGS,2950000,Suzuki,17000,2022,Petrol
Baleno,1190000,Suzuki,180000,2006,Petrol
City 5th Generation  Aspire 1.3 i-VTEC,27250000,Honda,127000,2012,Petrol
Corolla Indus  2.0D Limited,100000,Toyota,240000,2001,Diesel
Bolan   Cargo Van Euro ll,100000,Suzuki,53000,2014,Petrol
Corolla   GLi 1.3 VVTi,460000,Toyota,50000,2019,Petrol
Corolla   Altis Grande CVT-i 1.8,540000,Toyota,56000,2016,Petrol
Stonic   EX+,570000,KIA,231,2022,Petrol
Harrier   Elegance,4350000,Toyota,102000,2005,Petrol
Wagon R   VXL,220000,Suzuki,70000,2017,Petrol
Civic   Turbo 1.5 VTEC CVT,4850000,Honda,79000,2016,Petrol
Wagon R   AGS,2850000,Suzuki,96000,2020,Petrol
Town Ace   1.5 DX,170000,Toyota,157000,2008,Petrol
Corolla   Altis Grande X CVT-i 1.8 Black Interior,7750000,Toyota,1700,2023,Petrol
Mira   LSA 3,3650000,Daihatsu,5800,2022,Petrol
C-HR   G-LED,780000,Toyota,85000,2017,Hybrid
N Wgn   G,3350000,Honda,10127,2020,Petrol
Dayz,36250000,Nissan,32000,2021,Petrol
Civic   VTi Oriel Prosmatec 1.8 i-VTEC,21850000,Honda,92000,2009,Petrol
Corolla   GLi 1.3 VVTi,2950000,Toyota,112000,2013,Petrol
Vezel   Hybrid Z,5250000,Honda,87000,2014,Hybrid
Corolla   2.0D,1550000,Toyota,140000,2007,Diesel
Mehran   VX Euro II,1350000,Suzuki,32000,2018,Petrol
Mehran   VXR Euro II,11850000,Suzuki,41600,2017,Petrol
Wagon R   VXL,220000,Suzuki,118320,2015,Petrol
Cultus   VXLi,9750000,Suzuki,50000,2008,Petrol
Civic   Oriel 1.8 i-VTEC CVT,4950000,Honda,68000,2017,Petrol
Ciaz   Manual,3050000,Suzuki,51000,2018,Petrol
Juke   15RS,2850000,Nissan,120000,2010,Petrol
Note   1.2E,5250000,Nissan,28500,2019,Hybrid
Civic   Oriel,930000,Honda,10,2023,Petrol
Alto   VX,23650000,Suzuki,48000,2022,Petrol
Hijet   Special,1550000,Daihatsu,90462,2008,Petrol
Corolla   Altis X Automatic 1.6,6250000,Toyota,25420,2022,Petrol
Mira   X SA lll,340000,Daihatsu,36748,2019,Petrol
Alto   VXR,2650000,Suzuki,1053,2022,Petrol
Oshan X7   FutureSense,900000,Changan,33321,2022,Petrol
Wagon R   AGS,290000,Suzuki,51192,2020,Petrol
Dayz   X,320000,Nissan,31903,2018,Petrol
